volume,cacc_mpr,cacc_size,truck_ratio,before_meanspeed,before_frequncy,before_moran,before_change,before_len,in_meanspeed,in_frequncy,in_moran,in_change,in_len,out_meanspeed,out_frequncy,out_moran,out_change,out_len
4500,0.0,0,0.2,24.385251653711702,0.24168122460788313,69.95461392335142,243,0,14.959829585094521,27.04850630017541,60.26851368624721,859,212.55814999999993,23.799048822015283,0.04071180586818699,69.85226733905014,10,0
4500,0.0,0,0.6,13.910038148332973,0.22737177717260412,63.77402640724061,435,223.32106,15.808201091631217,20.994617569821866,62.26720274689112,110,215.76014,22.953878919490553,0.02807944447377471,69.65665599403832,11,0
3500,0.4,6,0.6,25.33244592362177,0.06697082690637104,69.85694826058841,67,0,19.07019066210037,12.089091136923935,63.74441905808455,473,218.5061,23.225827532149463,0.023176803785188847,69.80043691497927,19,0
3500,0.4,5,0.6,25.084503122800932,0.10697411182415918,70.00252720004771,99,0,17.635184250602453,15.809196624016186,63.32311306616402,608,216.22767999999996,23.16686751649455,0.026054814929085394,69.57541334257013,14,0
3500,0.6,4,0.2,25.84789126162154,0.03847015036441108,70.88646055921363,23,0,21.574412143261746,4.95737596290763,67.76982000066369,385,223.38180999999994,24.51243039977438,0.0331417161149144,68.79687823506382,26,0
3500,0.6,3,0.2,25.6973837304135,0.0366138301362967,69.57119097865515,25,0,21.9104184906771,4.084682612222472,67.52774498080139,347,0,24.779050512831482,0.0266100147945239,69.89821509530732,37,0
3500,0.6,5,0.2,25.776929671968038,0.033282113194580513,70.41323779254832,27,0,22.11035138211182,4.170173489878378,67.29111616769019,338,0,24.791306948872457,0.033291158514094685,70.36131665930886,29,0
3500,0.6,6,0.2,25.831289689021812,0.04241226443829799,70.27701487912003,23,0,21.60940577724619,5.680964280790091,68.02908133503928,372,222.43455,24.866715507339304,0.09191330058204218,69.36901723959484,39,0
3500,0.6,4,0.4,25.496469567612433,0.03792038800861508,70.22261345340966,44,0,19.59493011496793,8.221426992636886,66.00813529955096,496,220.36485,23.499034854410286,0.0373472013175623,70.01000715622921,24,0
3500,0.6,5,0.4,25.50800981199257,0.04657455395302132,70.44278181430401,57,0,19.336989443933337,13.171938007662993,64.35843133910855,512,218.71413999999996,23.795286165949314,0.02731478230967418,68.53286643273891,20,0
3500,0.6,3,0.4,25.57837983924445,0.04670089893247161,68.42958194478359,43,0,19.72456496213058,10.416734064115813,65.57789946814746,477,219.98135,23.734751213579106,0.02980628716264421,69.62765234263323,25,0
3500,0.6,6,0.4,25.460682997880102,0.07509149777990924,71.11322381692811,54,0,19.73861780064501,9.054740917329887,65.76456003657714,502,220.39579500000002,23.628396764292944,0.032178572511983104,70.00602169374848,36,0
3500,0.6,4,0.6,24.96563086792179,0.15023249408107794,69.97240142187907,64,0,16.958114595040453,16.90045977282508,62.20472127409853,653,216.31516499999998,22.95500473726582,0.021877496925605946,69.28968616433501,19,0
3500,0.6,3,0.6,24.41970962413718,0.09053363214500339,69.26014928731058,103,0,16.65324639829062,19.98618348094192,62.37806080835457,648,215.955625,22.942833356466224,0.03447197352528,69.10120660904494,15,0
3500,0.6,5,0.6,24.888270796553325,0.12886618545532028,70.78870222010252,72,0,17.236351619522527,16.12844292733969,61.99513455091673,679,217.03822999999997,23.11470187664358,0.0335301788330541,69.40788372222185,17,0
3500,0.6,6,0.6,24.995508219246705,0.10069626842700911,69.75678727179337,78,0,17.510226370395667,14.738073526352563,63.65107607002792,633,217.22177,23.08040120886522,0.04421137970394552,68.82774850746827,17,0
4500,0.2,4,0.2,25.22822723894197,0.15321522621476524,70.14229894143739,107,0,17.81073363491499,17.796807266643718,62.72537421624607,722,215.67495999999994,24.19636764018295,0.05815777812740996,70.0180249544806,33,0
4500,0.2,3,0.2,25.055396548871723,0.1341328947452519,69.47969322628278,128,0,18.065700227657253,18.266875702964338,63.28500362437636,672,216.68622,24.091832902604654,0.058579546292651115,69.55786228490521,30,0
4500,0.2,5,0.2,24.863133017016374,0.2201614810244301,69.7548603165734,159,0,17.583567359122796,19.6755082430443,62.465552674909006,677,215.6152,24.103727875988934,0.041552071703039734,69.86023151086333,25,0
4500,0.2,3,0.4,22.577839090045316,0.28084971435493095,68.86391948185842,301,0,15.36310362645213,22.36995848668342,61.77296199812209,641,214.85850999999997,23.284351867394136,0.04382914723308689,70.16455200200562,17,0
4500,0.2,3,0.6,19.657809511496414,0.3567078013766852,67.183850165666,421,224.64062,15.525214031324333,17.91818056200277,62.03749395659881,332,215.69994999999997,22.86393166715666,0.056808549353325404,69.85224268360845,15,0
4500,0.2,5,0.4,22.652516272299994,0.3013402145103826,69.15015915771235,270,0,15.605341898776949,22.3668422768055,61.74021410771557,591,214.66848,23.25579416546182,0.046321541464936354,69.26977080267376,21,0
4500,0.2,5,0.6,20.15135315098956,0.4307250371437359,67.56411405081319,403,224.82995,15.300337970887998,19.586826724073184,61.809869937977105,425,215.99371499999998,22.747830249861234,0.040053288748274934,69.47497941914217,14,0
4500,0.2,6,0.2,25.166590992607105,0.14612859113366955,70.20511610023237,145,0,18.024907845902355,17.943934558171122,63.2040532245732,698,216.26041999999998,24.106530084758752,0.04971360111143698,69.56598205830207,28,0
4500,0.2,4,0.4,22.62985292108643,0.37426338203489784,69.55679666591247,290,0,15.48214445464031,23.80851752398874,61.019050579013836,596,214.80303,23.24328327630997,0.04984155838215425,69.82617513086304,26,0
4500,0.2,4,0.6,20.14927045834888,0.30984930630707985,67.72392798302506,387,224.49653,15.822683725464236,19.75355518227615,62.08976675380697,354,215.84904,23.037155916684494,0.0324315035514842,69.16289988003214,19,0
4500,0.2,6,0.4,22.818350006015308,0.2601032852232767,69.7950862210466,266,0,15.526182116148192,22.89074158415791,60.876126559836365,662,215.05777500000002,23.325774969581218,0.03324821564993134,70.1158094286348,12,0
4500,0.4,3,0.2,25.052920774036718,0.11476815067641029,69.89894622839896,98,0,18.693100327866475,15.325321450533217,64.02336549977944,629,217.55530999999993,24.102680945758433,0.0754546068391208,69.47479625512688,34,0
4500,0.2,6,0.6,21.20044639517454,0.32886830115534893,68.16658257996538,351,0,15.381683305673409,18.4612013330254,61.271689023625875,483,215.60882,22.813643996562146,0.029202999964715853,69.41381990876661,7,0
4500,0.4,4,0.2,24.875274714836014,0.18470660812076348,70.34687788890471,123,0,17.698840804660275,18.635977248593672,62.954058246704705,779,216.4069,24.14323264002724,0.03745495796040451,69.31307010939084,40,0
4500,0.4,5,0.2,24.807723252505884,0.13229587942058638,70.34565478531836,99,0,17.862588202360715,17.912550213008096,63.77432810058054,769,216.64587999999998,24.039745718251464,0.031225020861502282,69.11081260778427,25,0
4500,0.4,4,0.6,22.59014292944639,0.3201948498200849,69.35732187104746,241,0,16.41014684627934,16.32198304971297,62.3957049065984,567,216.24209999999997,23.05090108736312,0.03171999478316215,69.33782022192015,21,0
4500,0.4,4,0.4,23.39702086190961,0.31781940032321443,69.89208961774293,196,0,15.768641183097868,19.159126808261547,60.822164151970995,724,214.96470999999994,23.140579681154914,0.06439990149290908,70.02604657580677,23,0
4500,0.4,6,0.2,25.244872054971992,0.11633446418168172,69.679518699438,95,0,19.220006262348836,13.30848004917137,64.31929388639955,617,218.43195000000003,24.409523980332622,0.05986895216786243,70.61259632677833,29,0
5500,0.0,0,0.2,14.05817417000726,0.37023532330203823,63.194871424711195,643,221.897515,15.257860923070396,27.077886506898984,62.095848937760834,220,214.76243499999998,23.92572855375838,0.04267088192314661,69.36804494962166,8,0
5500,0.0,0,0.6,15.655443153300213,0.11017413839635436,64.73729013130807,103,224.93325,17.317579835952063,19.582379298723765,62.72138377949624,83,216.33243,23.205138171926023,0.027838086604544652,69.53260004492199,6,0
4500,0.4,5,0.4,23.913053063330846,0.18524458630517576,69.78874349274354,202,0,16.432673746859546,21.115105274437887,61.51963877987932,716,215.285725,23.415653423363587,0.026619047679971194,69.68265687529535,24,0
4500,0.4,3,0.4,23.302641241274152,0.25740186292584294,69.58445197718775,202,0,15.997244343488981,19.459485503207105,62.18350042464363,751,215.24169999999998,23.247972454546183,0.043508571664111435,69.33621846698291,26,0
5500,0.0,0,0.4,14.1640358049819,0.1701082786736058,64.08322992452767,139,224.802995,16.494579408424002,21.783578509676303,62.46939748733779,128,215.858805,23.323021909869862,0.03967802834967376,69.65180991009042,11,0
4500,0.4,3,0.6,22.571932101324325,0.2796463055435827,68.81769405029091,222,0,16.24412948121063,15.241595280373696,62.17512202139473,545,216.06172,22.978025230696723,0.05174869847567234,69.3123752752597,21,0
4500,0.4,6,0.6,22.53390763867905,0.30632891637225423,68.76892477268655,289,0,16.467124941097214,16.630604538282565,62.2647178640605,544,216.12207999999998,23.087242374554037,0.05954914483412757,69.3922521970146,36,0
4500,0.4,5,0.6,22.647096236474873,0.29886668112442666,69.41986101441184,274,0,16.217949027203353,16.878735845598317,62.353032685946154,570,216.06361500000003,23.011345367819114,0.039996626719402774,69.1426066760867,20,0
4500,0.4,6,0.4,23.676540263533308,0.26555958818728315,70.3348649262882,177,0,16.5830399479878,18.513992287174275,61.99800409747502,712,216.133925,23.44378740704684,0.0567187227092884,70.0348261217572,30,0
4500,0.6,3,0.2,24.905449932139955,0.09423016112479028,70.27311562084907,103,0,17.21491573867813,18.521041548014516,62.670371181655604,876,216.49500999999995,23.79901911486712,0.037952313475803655,70.03330401682973,28,0
4500,0.6,3,0.4,24.343729615288836,0.18014226097985273,69.25744105219496,114,0,16.983271662457895,19.855208480069958,62.50534802202417,772,216.38873999999996,23.413545302222293,0.02511797437778881,69.85046364604526,24,0
4500,0.6,4,0.4,24.60120286346265,0.12927760648621625,69.5445037027714,117,0,16.931305315825128,18.937442148159025,62.48198159555404,783,215.83949999999987,23.271538840641558,0.0411530026604804,69.02809215155648,22,0
4500,0.6,3,0.6,23.629281113502856,0.1898554291399008,69.37034726910986,180,0,17.000231637998947,16.5029804101633,62.586258154554926,601,216.2618,23.17248290573484,0.05085994472563003,69.65607253720368,20,0
4500,0.6,5,0.2,24.905256073553314,0.12405273975969777,69.77651446700445,77,0,17.391864353115707,18.084597384888536,62.95552421393261,882,216.120325,23.92917066251239,0.03958753070135555,70.44405239025302,29,0
4500,0.6,4,0.6,23.887613480092405,0.2656828886828927,70.28506600363797,151,0,16.97662365711594,14.33503235436865,62.918897006313884,620,216.30001499999997,23.22203838270235,0.08383907696690397,69.04183788109512,17,0
4500,0.6,4,0.2,24.795407517319045,0.24806238606414785,70.77088468083366,87,0,17.00222661088099,20.659146901366274,62.44524480151281,894,216.43875499999996,23.864790050685794,0.031024230236869257,70.16346471911399,24,0
4500,0.6,5,0.6,23.966409605412114,0.19344315712792742,68.41123480919669,135,0,17.14257122088449,14.460078143433817,63.236644522105195,670,217.01003,23.085044339481986,0.052122179672766125,69.59951113253692,20,0
4500,0.6,6,0.2,25.245844047443306,0.06572495349101931,70.92934618643204,65,0,17.839614283152564,16.248623229188336,62.943625318223845,847,217.08604,24.023186265972154,0.03241298776710327,69.60342876007645,20,0
4500,0.6,5,0.4,24.610594175978793,0.12699724421544223,69.22970359077684,108,0,17.47034436881288,17.387530624783572,62.83779929124574,745,216.7576,23.46847109146372,0.04417818314022468,69.79931520993576,25,0
4500,0.6,6,0.4,24.550270664677,0.2856288886725042,70.01033085609156,142,0,17.629521353195024,16.841557991561963,63.88758558391479,757,217.42137499999995,23.557649691246052,0.027495616029235417,69.89903499323053,16,0
4500,0.6,6,0.6,23.772576815526158,0.1677486885991139,69.62357350147826,160,0,17.48551798055655,14.826399210427653,63.33914424602769,596,217.05309499999998,23.18542839651307,0.02766266316457006,69.44305580370425,24,0
5500,0.2,3,0.2,20.03357536646411,0.42072912138865204,68.46639867417923,453,225.040665,15.595474928789875,23.804568418745326,61.48040392618923,490,215.03075,23.894189063683278,0.06534837616877226,69.79223878189167,21,0
5500,0.2,3,0.6,13.808640451488499,0.3791309794790869,64.16301981227497,143,224.91010499999993,16.504136307907153,16.5157548573565,63.09226188338074,135,216.97933999999995,23.052546187865396,0.025462440445597763,69.64044468609818,8,0
5500,0.2,4,0.2,19.65458650045294,0.38426150612859566,67.38269068114464,441,224.91674,15.133060032011404,23.084354690539357,61.95134541830062,503,214.81368999999998,23.76589653874658,0.056268950426027975,69.82330725004441,26,0
5500,0.2,4,0.6,15.165163995445507,0.28959098560090335,64.1311701907847,175,224.67908,17.41743402435778,17.412054577777315,63.07425572222217,147,216.727855,23.404864431701036,0.05309425796086352,69.02701895138995,14,0
5500,0.2,3,0.4,14.73777359447593,0.37058040571472034,64.43873951170829,375,224.27827999999997,16.777855079846532,22.42949572732069,62.81913173409235,204,216.01272499999993,23.622875159865046,0.029194730180495867,69.82033885419847,7,0
5500,0.2,5,0.2,21.097046536088257,0.40770468636478774,68.0892279939405,383,0,15.510729876803993,23.757047161953686,62.003522400740984,570,214.80733999999995,23.917585769853293,0.038698723975665365,69.64332502846632,13,0
5500,0.2,4,0.4,14.997811251494271,0.518485488856157,64.47391969553078,516,223.36244,16.267819578472043,21.92851701533965,62.68729460888413,237,215.94235999999998,23.392735584937093,0.041763173537949325,69.44837613864134,11,0
5500,0.2,6,0.2,20.97751309411012,0.3193336597057695,68.97193873303665,436,0,15.682777785090956,23.378974059180006,62.08909284665148,604,215.317385,23.93362617949599,0.035570819437806635,69.69030578151458,16,0
5500,0.2,5,0.6,14.564748732940025,0.4193562428480749,63.83814144795119,217,224.89314999999996,17.04189410447885,17.875146113258534,63.30145165851422,152,216.79075999999998,23.38737140535409,0.06515957982362407,70.17624397862873,14,0
5500,0.2,6,0.4,16.105707780626553,0.3930121365671799,64.94006024593389,483,223.307,16.215235563205994,21.702248519066455,62.53189959369951,273,215.88693999999998,23.47612698645677,0.03155616389041717,69.81925052403736,11,0
5500,0.4,3,0.4,19.949874194007553,0.49836689934194445,67.48379053279923,385,224.62266499999998,16.09084449221609,20.685491438751793,62.067453159080394,505,216.15216999999993,23.32854344048639,0.055019830040421595,69.67861109498789,22,0
5500,0.4,3,0.2,21.84234840488176,0.4186213594237611,69.0515924075006,314,0,16.001385313582198,20.869703112993907,61.92531698103211,664,215.42766,23.810962315436292,0.049987230740292134,69.8002649355911,32,0
5500,0.2,5,0.4,16.11827103457283,0.35631164019545924,65.06000447836432,507,223.24077999999997,15.88175965234742,21.46140030178686,62.47290300596207,305,216.43460000000002,23.140227866266777,0.06572650594811201,69.69091383452094,25,0
5500,0.4,5,0.4,21.73643815120502,0.31157155794421837,68.6577313233416,310,0,16.63856563807954,19.327776732488736,62.59001969130311,582,216.11263,23.53632394534954,0.029697567335046467,69.76684925456499,18,0
6500,0.0,0,0.2,13.658600057062433,0.22250350878989317,63.938880280177976,216,224.78017,16.480176455968195,25.13506892138389,62.56288756050931,170,215.24115999999998,23.893592559085583,0.04416478377976819,69.75449149396839,14,0
5500,0.4,5,0.6,17.779118730555453,0.5071350804531867,65.94266445213502,435,223.56199999999998,17.067200035482777,17.1359517019925,63.05162137455233,252,216.76879999999997,23.323861767803262,0.06954949734209706,69.31167697156178,31,0
5500,0.4,6,0.4,21.55231787375121,0.3592595704795699,68.78239394733001,362,0,16.385379170025843,19.53097513406594,62.38903765337475,614,216.33218499999998,23.417844762269063,0.050556133105635066,69.48182317519259,25,0
5500,0.2,6,0.6,14.4736794581823,0.37249973281451987,64.11774863595069,170,224.65657,17.004322306162187,18.641694963841545,63.146925823805844,116,216.69485500000002,23.0663216417483,0.09740552182047238,69.4897689915258,28,0
5500,0.4,4,0.4,21.133477080665504,0.31886236385653116,68.46638430445651,346,0,16.17620644278323,20.036998400463986,62.29547394047503,534,216.37153,23.366614270586542,0.03851581074780152,69.41446984205342,13,0
5500,0.4,5,0.2,23.221636745855445,0.2978580115306221,70.23340406958785,229,0,16.692463531930894,20.801607863086797,62.01093457314425,766,214.78312999999991,24.16979564466154,0.06508539904244993,69.69642814166387,22,0
5500,0.4,3,0.6,16.171238378093157,0.5271116208814322,65.58709827858024,448,223.455825,16.4722377414949,16.599481182899332,63.003600084809925,254,216.857325,23.213655350555673,0.03229891288282131,69.36719616532815,15,0
6500,0.0,0,0.4,14.233664803926978,0.16399497234359603,64.57125931636264,152,224.69379999999992,16.525775184226596,22.48033634871691,62.55576901851648,113,216.09772499999994,23.29754122322983,0.039736204170413826,69.61607985221809,16,0
5500,0.4,4,0.2,22.664112627717564,0.3363326579942143,69.10408179596303,233,0,16.04311508446183,21.121445338369455,61.57637419380221,775,214.888605,23.978971948171136,0.054983850695825794,70.05180652457426,19,0
5500,0.4,6,0.2,23.179809297586615,0.28124977754879277,69.5288715272413,223,0,16.543364615920595,20.54622717361101,61.84921442507343,854,215.71023000000002,24.05052608890546,0.04240898203784832,69.92623999100867,20,0
6500,0.0,0,0.6,15.011322072570186,0.11977814081159513,64.39999538363506,163,224.77895,17.202864048324127,19.774770131385395,62.71400837498678,86,215.946325,23.283286350647547,0.030629564232905575,69.27309856265465,8,0
5500,0.4,4,0.6,17.91775961520504,0.5009866103925242,66.31091222519767,401,224.20106499999997,16.692800675625715,15.158672843260087,62.97597054947674,332,216.92290999999997,23.29866115441135,0.03578113801243382,69.61331135306853,21,0
5500,0.4,6,0.6,18.66894881858469,0.49519558061658603,66.60584632630379,388,224.1293,16.949208348234272,15.104664865222936,63.13837133111685,271,217.12684000000002,23.205707143557664,0.08752777885887982,69.34844048216782,30,0
5500,0.6,3,0.4,23.40278176970949,0.1871673649776523,69.52071994798042,151,0,17.161083613026157,18.805001705247726,62.21834692363075,690,216.422,23.50991547475597,0.04472093303102238,69.82618529168647,33,0
5500,0.6,3,0.6,20.946690722076507,0.3110039269770498,67.89194955262981,255,0,16.83618043271236,14.937859665096564,63.043018770799165,468,216.76839999999999,23.181713436293148,0.06421051350016238,69.52221297002943,22,0
5500,0.6,4,0.2,24.289104386604958,0.18947238609923897,70.54264481431464,129,0,17.031880928294765,19.777878065939895,62.226223604696315,843,215.89715,23.855863847615954,0.06487011888583812,69.60182640363116,44,0
5500,0.6,4,0.4,23.217900103251463,0.26928407846263025,69.70823181377499,212,0,16.95225664949242,17.74179813087959,62.76607194958858,673,216.23716499999983,23.456126028522373,0.0546074999640243,69.72548603248586,21,0
5500,0.6,4,0.6,22.12255097185564,0.26845527036272576,69.78751871876788,233,0,16.898767967072484,14.959475916661512,62.460783046978975,509,217.01261,23.029320029090442,0.06979256344912341,69.13894985068298,26,0
5500,0.6,6,0.4,23.880240012203306,0.27472781544970126,69.69513714108605,183,0,17.52356437965191,17.295784835242006,63.55990832306537,751,216.881,23.541662967724584,0.028296942224800965,68.94994131187237,14,0
5500,0.6,3,0.2,23.747040735048923,0.24527162438056885,70.23019132186579,173,0,16.52144361739948,20.310052964349634,61.547488475597,832,215.62623000000002,23.791403363904948,0.024643286847165304,69.92558868296935,31,0
5500,0.6,5,0.4,23.313042468091272,0.3832029231318797,69.29486248182353,188,0,17.10149642990271,18.685689251372512,62.97883859735362,687,216.29813499999997,23.461724133454307,0.048425607544379336,69.80822391916602,35,0
5500,0.6,5,0.6,22.67319973754574,0.22705445223144285,69.51266959353099,215,0,17.131638608137283,11.3488795206954,63.045605355569485,578,217.19041999999993,23.076374067454722,0.11220293992952979,69.07080245571453,28,0
5500,0.6,6,0.2,24.230360734169683,0.1716436205220555,69.10365641358511,142,0,17.378242517818318,17.400974489758905,62.64847030618494,861,216.30177999999998,24.042255343398004,0.02898488983766539,69.33105133854868,28,0
5500,0.6,5,0.2,24.16854464656758,0.3047016985210941,69.5695196018579,162,0,17.281567132585156,17.464245328911737,62.73736523751229,821,216.40576,23.90642703718419,0.039909569612078054,69.61560751892286,26,0
5500,0.6,6,0.6,22.39585769089407,0.2661750697160409,69.18869606256314,246,0,17.371421527650824,15.358789333788794,63.35067897467243,578,217.19637500000002,23.203469139671824,0.08463328573279479,69.43513815992776,28,0
6500,0.2,4,0.6,14.490659414716058,0.23321328411215245,64.58070873393456,137,225.02423999999996,16.819944971445942,17.65239527329749,63.107854140010446,158,217.0758349999999,22.869874542297573,0.06170245506357859,69.56032898913955,16,0
6500,0.2,3,0.6,14.939507877067838,0.25424843788473783,65.27494877043002,149,225.1448,16.717406688783214,15.70032376311301,63.36524077034637,122,217.079495,22.9297762774953,0.04094968369099262,69.32369036898592,13,0
6500,0.2,5,0.6,15.259168354345473,0.23287621871584194,64.80384172436182,173,224.870275,17.463353035090705,18.134242496229255,63.37302895993447,109,216.85967,23.355768593264816,0.03918463127195132,69.13319293172526,7,0
6500,0.2,3,0.4,14.608167860393342,0.2804321689578894,64.91282325536955,159,224.81381,16.849928894933015,17.113466150491373,63.18945586009497,154,216.851,23.334819149526993,0.04610720810430901,69.61886937584694,20,0
6500,0.2,6,0.6,15.227939441626521,0.23413087999650495,64.47977992995517,133,224.87625000000003,17.416525170694868,17.9151682523044,63.13936697388105,126,216.85829999999999,23.216153212367693,0.09066101034776144,69.610875216622,24,0
6500,0.2,5,0.4,14.318973836154116,0.32013346221294214,64.2929260289411,210,224.873215,16.870760806007215,19.913790094411187,63.28649630727764,175,216.8886,23.33240707731715,0.08053347201547757,69.62796180559096,21,0
6500,0.2,4,0.4,14.996932328387926,0.24426260225329705,65.01564049149246,165,225.05019999999996,17.374337475721845,19.179738750661848,63.399169948015086,180,216.81507,23.41833931969342,0.07800125777976516,69.44216294220253,24,0
6500,0.2,6,0.2,14.578520230824914,0.37036246262834716,64.32049416954605,454,224.21634,16.51974458296703,22.89366973858611,62.76973610403085,269,215.88046,23.993633230272916,0.0373866644988243,70.01912868333352,18,0
6500,0.2,6,0.4,13.778889395491085,0.5570415678014138,64.04084113061178,168,224.7363,16.619108259626632,20.102023354022265,63.09499341447043,169,216.79054499999998,23.282964003851703,0.11587840478690531,69.55808195083915,34,0
6500,0.2,3,0.2,13.602943023643398,0.4266722274259539,64.33238955091507,263,224.93595999999994,16.32129613146466,22.543045660890105,62.927098911857854,227,216.09259999999998,23.84300494032833,0.05145701611214241,69.80002876501382,17,0
6500,0.4,4,0.2,19.229748016553316,0.4313876833296706,67.9244999171445,446,224.50625000000002,16.185148157524626,20.924359168125942,62.19787712973381,541,215.98919999999998,23.928696071928545,0.042213998229822566,69.91963748369076,31,0
